id;imie;nazwisko;nazwa_firmy;email;telefon;miasto;wiek
f575a2bc-778c-42a5-9a3c-f3386c55d20e;Oskar;Sołtysek;Skolik-Biernacik Sp. z o.o. Sp.k.;lzadworny@example.org;725 526 971;Gniezno;25
99a52e5f-b23f-4588-9777-8c0145ff292b;Gaja;Dargacz;FPUH Nazar Sp.k.;umszyca@example.com;+48 22 270 33 69;Wołomin;58
58a09638-56c6-44df-a8a6-4e6cab4e424f;Miłosz;Buk;Stowarzyszenie Bartoś;dymarczykkalina@example.com;693 428 307;Kętrzyn;37
c721b17d-4721-42aa-ab82-8638c7469d03;Konrad;Wolan;Dumała-Kornak s.c.;nataszakarwan@example.net;797 633 395;Zawiercie;37
56a1c1bf-7917-4416-b54c-d4dd0f5cee37;Dorota;Kurcz;Huber Sp. z o.o.;gabriel56@example.com;+48 781 109 529;Zambrów;70
1345cd93-2bdb-432c-9bfe-ab30a616f805;Kalina;Mielke;Sierżant-Gral Sp.k.;robert67@example.com;886 604 619;Myszków;31
ae45762c-a99c-41e6-92d8-6dd1f7610b18;Krzysztof;Bałdys;Ratka S.A.;borys73@example.com;+48 514 829 628;Częstochowa;38
d793c1fe-15bc-41c1-88e6-8e960a5fd881;Miłosz;Bodziony;Stowarzyszenie Piotrak-Ficner Sp. z o.o. Sp.k.;wdoroz@example.com;+48 602 552 450;Gorzów Wielkopolski;65
e3a89367-a108-41fd-9d19-697fce3b20ac;Sylwia;Powązka;Moczko-Rolek Sp.k.;sebastiansypek@example.net;694 099 242;Nysa;37
fe399408-a65e-4322-b5e2-132070b3f2c8;Damian;Górnisiewicz;Melcer Sp.j.;nataszapalonek@example.net;+48 602 429 387;Nowa Ruda;22
674a0791-62e2-48c6-a6b8-3d7b9c981a94;Adrian;Dziugieł;Drynda s.c.;xnarozny@example.org;+48 604 458 159;Nowy Sącz;19
97a422a5-3aa5-45fd-be62-1c869eb5b5cb;Ernest;Przeniosło;Grupa Dybał;yfilak@example.org;536 257 398;Ruda Śląska;35
ae866e0c-ec82-470c-8884-3490719937f0;Marcin;Wykręt;PPUH Tabak;pyszczekmichal@example.com;603 801 591;Skawina;61
36557374-4e13-414a-842b-7cd95449f3a1;Ryszard;Zybura;FPUH Dułak;stanislaw58@example.org;32 580 32 70;Lubartów;41
2fa4baa3-dcca-4065-a607-aebe9720cf58;Jacek;Broszkiewicz;Gabinety Kalota Sp. z o.o. Sp.k.;masiakanastazja@example.org;+48 721 880 707;Marki;36
bbb4ad7a-9f3b-4223-8678-00a1ab1fe6ad;Apolonia;Kosznik;Spółdzielnia Siudek-Perka s.c.;twardzikstefan@example.com;+48 576 968 043;Poznań;19
3150d54e-fb50-4ce9-85f2-bd3726416548;Liwia;Szczypek;Stowarzyszenie Meissner;marikakoss@example.com;605 261 066;Cieszyn;69
00cacf1e-40a0-41a4-95c3-74b3caadf5db;Alan;Macha;FPUH Fidor-Stanisławczyk Sp. z o.o.;mikszajakub@example.net;539 624 529;Zambrów;57
b94b3d00-89bf-4540-9557-e782724a5b60;Natasza;Tatarek;FPUH Białasik i syn s.c.;tola38@example.org;32 344 07 71;Gdańsk;66
404ac6c6-2b1b-4b4e-a144-b80ae566563f;Aniela;Ciemięga;FPUH Jędrasiak Sp.j.;kralada@example.com;+48 694 690 114;Legnica;40
77ae0a0e-c80c-4ead-b906-dc4d9a117cc5;Malwina;Strzyż;Prokopiak-Skiepko s.c.;bkopala@example.org;32 877 67 08;Wrocław;18
49ad5bdd-87b3-4c9e-bb07-f392f21c97a2;Artur;Doktór;Jędrak S.A.;muzieblo@example.net;+48 798 776 394;Sieradz;57
c6ec89a4-2ae4-4548-a715-f7ded164458c;Marcin;Śmieszek;Franków-Labocha S.A.;wiaderekblanka@example.com;+48 883 088 935;Iława;58
b7ab80e2-cb8a-4cee-98d0-474d674dc5e9;Ida;Broś;Stowarzyszenie Sajnóg;jedrzejmyrcik@example.net;+48 881 875 180;Żory;58
f2053ae2-5314-494b-9dee-77420c4b17e3;Elżbieta;Paprotny;Stowarzyszenie Kawulok-Kościukiewicz Sp. z o.o.;jhanzel@example.net;+48 22 826 55 62;Chełm;44
8d9d8896-6671-4f99-98cb-44e3f5537423;Fabian;Igras;Fundacja Makieła-Kurz Sp.k.;wligas@example.org;+48 799 885 594;Luboń;37
15ab6081-a9fa-4241-924f-28044051c4da;Ida;Płócienniczak;Rut S.A.;lukasz96@example.com;513 836 523;Bielsko-Biała;48
4bdcb6d2-0beb-4a42-b7e3-04197ba24db3;Filip;Kopytko;Łokaj-Mitera Sp.k.;fryderyk96@example.com;+48 22 286 91 46;Ełk;29
49c86c9b-37e7-4e21-b339-684ea61f577f;Jan;Chomik;Proć Sp.k.;rafalbojczuk@example.net;+48 732 875 681;Czerwionka-Leszczyny;58
ef36cae7-54ac-4efc-8c98-628cd8d2e49b;Sebastian;Froń;Spółdzielnia Fiedler;krystianpawelkiewicz@example.com;882 873 607;Skierniewice;45
75783b75-0991-4280-a2c0-3e95b88ad8f2;Olgierd;Jakiel;Fundacja Melka Sp. z o.o.;antonimatula@example.org;+48 506 675 338;Jasło;30
7341ecf9-faa5-4479-8ffe-c9ad664b821c;Franciszek;Zapadka;Wołoch-Żakiewicz S.A.;kesekanastazja@example.com;666 444 376;Czeladź;56
c08547c2-1dee-4782-aa64-978b04eea1a5;Blanka;Matejuk;Gabinety Giel;kornelgustaw@example.org;+48 792 330 449;Sanok;40
b9316fd8-b731-4fea-b406-df3f7f034f1f;Szymon;Turoń;PPUH Ochał i syn s.c.;grzegorzpodsiedlik@example.net;22 944 01 23;Łowicz;65
d1e6f7a3-df33-4e13-af80-ecb059525c52;Julianna;Bełza;Stowarzyszenie Brzeźniak-Przybycień Sp.j.;leon72@example.net;32 931 09 53;Oświęcim;19
06d2747f-a868-4b9c-88bf-a10c6224da7b;Kornel;Bździuch;Fundacja Pysz-Ciesielka Sp. z o.o.;kukawkasara@example.com;+48 886 667 901;Rumia;67
39e692fa-c976-41e7-8866-f8843b3256e1;Ewelina;Utrata;Fundacja Janic Sp. z o.o.;oskar53@example.org;+48 692 250 922;Świdnica;44
19204a8a-2d04-438d-a948-cc0a5280d759;Melania;Kutera;PPUH Dzienisz-Danisz Sp. z o.o.;bartek08@example.net;571 804 067;Warszawa;31
342d0a12-77c5-40e1-91eb-ac0712e9a8a5;Alex;Bona;Spółdzielnia Reich-Salwin s.c.;ecop@example.net;884 685 499;Lubartów;66
c3ed64d8-a713-426e-bcbe-0ec62037bf00;Stanisław;Dorna;Szymańczak-Pietryga s.c.;lalakmariusz@example.net;+48 780 307 727;Ostrołęka;70
36f1f356-ec7f-4c3b-aa65-d90e462a68e8;Adrianna;Stępka;FPUH Murach-Zybura Sp. z o.o.;marekhanke@example.org;+48 660 140 909;Mława;70
be33ffbc-b657-4b05-9294-0b8c32e421ba;Michał;Judek;Gabinety Leśko-Superson S.A.;liwiasoczewka@example.com;+48 534 739 877;Warszawa;45
9203a2fd-1550-403e-9b9e-d906b4601470;Hubert;Wlazły;Czulak S.A.;kalinaswieton@example.com;+48 513 340 624;Świnoujście;19
4e9ded5a-fed9-4d20-9eb2-c25fa1058dbc;Gustaw;Ubysz;Stowarzyszenie Karwala-Tyma s.c.;kniecaurelia@example.org;+48 880 433 191;Olsztyn;23
72314939-47d9-497d-bd5c-31c414230226;Adam;Gilewicz;Spółdzielnia Dziuda Sp.j.;iwopalgan@example.com;883 978 246;Legnica;28
bd39a093-4116-4c0b-a6ad-5d1ae2736dcd;Aniela;Kala;Myszak-Szkoda Sp. z o.o.;witoldwojtczuk@example.net;572 347 731;Wieluń;56
9407007a-627e-42b2-8187-3ee2ddc2d9f5;Patryk;Dzikiewicz;Grupa Sulik S.A.;hnalewajek@example.org;692 546 611;Stalowa Wola;18
25bd5129-ac89-44ff-9bcb-1dd996b034b8;Nataniel;Kosidło;FPUH Gonet;leon17@example.com;32 561 36 87;Nysa;67
9591f8c7-f91c-4ce3-9ada-b494e3af4f15;Kamil;Ulewicz;Kempka Sp. z o.o.;szwalekanna-maria@example.com;+48 517 121 024;Grudziądz;27
090ef50b-a112-44dc-bfcc-7669beb9e6c3;Leonard;Kokosza;Makulec-Prystupa Sp. z o.o.;nataszakanik@example.com;32 240 22 38;Łowicz;24
b420b941-8c3d-44b6-bdf0-6d77010f4987;Julian;Chwedczuk;Gabinety Sus i syn s.c.;qposnik@example.com;+48 511 583 109;Świebodzice;45
cf3fa5da-1706-4e98-b2cd-5012e30c2048;Mariusz;Kolka;Spółdzielnia Królikiewicz;inga69@example.com;+48 791 631 826;Września;55
7cea6957-f633-4f3c-9c54-00721876831f;Kacper;Poniedziałek;Fundacja Merda;jakub21@example.com;22 068 44 95;Gorlice;47
a451e2e0-230d-4956-9ad9-b1c59d46fef4;Jan;Wojtunik;Grupa Strzelczak Sp. z o.o. Sp.k.;anastazja75@example.org;+48 532 538 812;Bochnia;54
c93c6c6f-629b-4dbd-8ad5-5c04488f3c2c;Jacek;Gula;PPUH Bubak Sp.j.;rozaliawaloch@example.net;+48 694 434 034;Wejherowo;65
49eb37b3-88ff-4db1-8754-21ea49d99200;Daniel;Kotlarek;Spółdzielnia Pitek-Sendor i syn s.c.;adarusnak@example.net;695 851 707;Świdnica;57
abd4d716-8071-4a89-b3e9-eeb219953e06;Olaf;Idzi;Trochim Sp. z o.o.;julita79@example.org;22 156 65 53;Nysa;59
f253fea5-bcef-4759-abe9-51e2112ee6e6;Sebastian;Łuszczak;Gabinety Tomalik;piestrzeniewiczsandra@example.com;+48 576 760 263;Gorlice;28
0f4a3477-bab6-423b-8cf5-271cb1641273;Nataniel;Bejger;Spółdzielnia Knieć s.c.;gustawkasak@example.net;+48 786 421 102;Ruda Śląska;68
f46ca2a8-46b8-4924-906c-85814b44472b;Dorota;Idzi;Fundacja Obuchowicz-Wiaderek S.A.;michal84@example.com;+48 737 295 142;Inowrocław;51
dc072117-a97f-487c-9e4d-02cef1d2e902;Eliza;Piekacz;Gabinety Chołody;uguzniczak@example.net;720 457 487;Ruda Śląska;28
039858ba-9987-47b1-aa1d-ae298b629e40;Kazimierz;Skrobot;Grupa Łapacz Sp.j.;stefanglowienka@example.org;+48 32 270 53 64;Lębork;53
e0048214-9ffe-40fd-bcf1-b48ff289f1ac;Róża;Mirocha;Dumin s.c.;walaszekmarianna@example.org;690 000 812;Kędzierzyn-Koźle;28
15f27eac-596f-4795-938a-5bb92aece82e;Michał;Błasik;FPUH Komperda;zkapcia@example.net;722 820 581;Kętrzyn;53
8b9433e3-73e5-4006-82f9-30fd79ca0693;Julianna;Wojtyś;FPUH Uziębło Sp. z o.o. Sp.k.;gkiepura@example.net;22 529 75 99;Piła;24
82101b9c-821b-4657-b947-f0a08047bbdd;Liwia;Fura;Stowarzyszenie Chruszcz Sp.k.;vciepluch@example.net;+48 884 719 502;Jawor;68
f4ec1de5-5643-47c2-a53d-ab07aa293a83;Natasza;Mordak;Wenzel-Spychaj S.A.;qdydak@example.net;+48 668 334 738;Skierniewice;69
f8ff84aa-e413-4d21-b0af-e1af50a88a54;Fryderyk;Pancerz;Spółdzielnia Półchłopek s.c.;xleszcz@example.org;32 450 55 34;Wejherowo;36
3c7abf24-76ed-4ad0-ada0-f191c2ead7e2;Dagmara;Pytko;FPUH Małysiak-Ciuba S.A.;szymon32@example.net;+48 692 773 835;Luboń;18
9b98e7d6-09c4-4ba7-9c2a-3152c9ea0864;Sebastian;Klekot;FPUH Goliasz-Goworek s.c.;gdyjas@example.org;696 161 340;Tczew;35
577843c8-eb1c-4145-ab60-bcc87471b6b7;Damian;Fronczek;Stowarzyszenie Maruszczyk;baskarol@example.net;501 880 766;Zamość;31
3f4d98d9-e4be-4367-89f0-8e3275f2e654;Oliwier;Omiotek;Grupa Haraburda;anna-maria48@example.com;530 596 699;Olsztyn;45
095ee534-e64b-4374-8679-e7fd593c9354;Krystyna;Woroch;Spółdzielnia Jasionek;latuszekkacper@example.net;+48 664 621 289;Krotoszyn;30
208f49cb-d4a2-40ca-be9a-0032c9343192;Karina;Łupina;Mordak-Cłapa i syn s.c.;krzysztof98@example.com;+48 661 163 021;Jelenia Góra;22
ddcb4318-4aca-486a-a3fb-ab422e6d225c;Adrian;Jędrys;PPUH Fijoł;radoslawwasaznik@example.net;+48 737 614 817;Białogard;26
e76b89b4-393a-4a78-bd85-d145bd5da601;Inga;Glaza;Spółdzielnia Tlałka-Andrzejuk Sp.j.;trabkadamian@example.net;531 754 251;Oława;48
ce976087-f988-4318-a599-6a0111d02383;Marcel;Królczyk;Trznadel i syn s.c.;xtekieli@example.org;+48 696 679 459;Skierniewice;31
81c51e03-9ee9-4313-80c3-3431117987ab;Mariusz;Karkocha;Spółdzielnia Wiewiórka;kalistanikodem@example.org;531 441 629;Zielona Góra;36
758c4b18-988c-44a6-906c-b044602a9923;Damian;Fiedorczuk;Spółdzielnia Milka;kornelmendak@example.net;+48 32 493 09 00;Kędzierzyn-Koźle;48
a476ddfb-50cc-4f14-a0b3-f7becde87991;Dominik;Opoka;Grupa Strug Sp. z o.o.;gcygal@example.org;+48 604 697 286;Piastów;70
95f215e5-1f91-4502-b405-2a8a486abc1b;Nataniel;Jarmuż;Grupa Janduła Sp.k.;melania67@example.org;+48 721 715 046;Reda;66
14f3f034-0066-4850-98e0-b0e1653ec6cf;Ernest;Kieloch;Gabinety Duży;nozkaigor@example.org;+48 787 046 149;Toruń;62
7c76211a-c563-4162-beea-adfa4b166307;Karina;Tusk;FPUH Grodek Sp.k.;radoslawwota@example.org;+48 883 769 355;Starachowice;49
c73b1d35-9690-407c-aa22-8bd3be6b2b35;Melania;Rut;Krzywoń Sp.k.;frysoskar@example.net;+48 22 836 03 31;Świebodzice;19
30d44920-5eb0-491b-bf4c-fca5f8003d26;Andrzej;Materka;Fundacja Samson Sp. z o.o. Sp.k.;nataszapastuszko@example.org;+48 22 962 45 20;Łaziska Górne;62
f7f17081-e3c5-411c-bf8f-7dea14bb3d27;Aleks;Goik;Gabinety Kasper;nataszakarsznia@example.org;733 706 886;Brodnica;51
56fd7a68-5975-4539-9619-76c9a9f1b0fe;Mikołaj;Wisła;Fundacja Zbylut-Bejnarowicz S.A.;franciszek29@example.org;+48 609 874 351;Bełchatów;21
2d3572a1-d552-43cb-b3b5-b64281726ee7;Kazimierz;Grosz;Stowarzyszenie Głowienka Sp.j.;alanlyczak@example.com;+48 32 439 50 99;Sanok;39
31379db4-2406-4ac0-b56c-93d71c110f2e;Maurycy;Walus;Gabinety Żółtek;kazimierczykgabriel@example.org;784 977 087;Poznań;21
2a900a9e-ee31-469e-9572-3c96e243eeb9;Franciszek;Wika;FPUH Trzyna-Pawlos S.A.;dawid38@example.net;663 059 070;Wołomin;43
a1732fd5-65a7-4a9c-8558-15255454f6e7;Tymon;Irla;FPUH Satora-Słoń Sp. z o.o.;gustawrolak@example.net;+48 32 385 07 06;Nowa Ruda;48
0a23bb98-ed07-4da3-bf0d-653405896c5c;Witold;Hojda;Grupa Bartoszak-Jamroży Sp. z o.o. Sp.k.;rmainka@example.org;+48 608 661 942;Przemyśl;27
1ed35ce5-2b39-46db-8c4f-ecbda7af1495;Łukasz;Kiciak;Tyka-Kacperek i syn s.c.;szaranek@example.com;730 767 925;Puławy;45
cc25de04-db1e-484f-8d26-836d80912040;Damian;Ernst;Chomiuk-Pazoła Sp.k.;nczosnyka@example.org;+48 726 416 736;Pszczyna;54
e65ceefb-1d81-418c-94c1-2c921c083bbe;Fabian;Szarzec;Fundacja Drózd Sp.j.;nwodka@example.net;+48 661 813 838;Świdnica;40
9b7315e2-6471-44f7-9f6b-d5d33a80f067;Cezary;Jędrasiak;Sztuba-Budner Sp. z o.o. Sp.k.;demianczukolaf@example.org;+48 517 868 560;Jaworzno;25
e00fdb08-0068-41b8-b4c8-dd7fd9332c1a;Kamila;Kłysz;Grupa Nojek-Sapa S.A.;albertkudlacik@example.com;573 735 912;Świecie;24
8df2534f-02ed-480a-95ec-4d34aa9b945d;Igor;Sprycha;Wiewiórka-Maszkiewicz Sp. z o.o. Sp.k.;justyna58@example.net;666 052 043;Kalisz;34
15dd7aaf-d421-4ed3-9e7a-20af5f2cb900;Wiktor;Śmieja;Spółdzielnia Fidos Sp. z o.o.;szymon00@example.org;+48 798 464 249;Racibórz;25
8ae0f806-4b43-40ae-a279-df51ebe64578;Maurycy;Prystupa;Stowarzyszenie Krystkowiak-Rembacz S.A.;bogusmalwina@example.net;+48 500 204 243;Olkusz;45
c0c7b804-9373-4c76-a70a-f460f8901f76;Aniela;Dreszer;FPUH Ciuba i syn s.c.;inga95@example.com;+48 22 025 39 92;Szczytno;32
bb6992c4-19cb-40f8-8028-414c3abaabd3;Olaf;Duszkiewicz;Spółdzielnia Podpora-Gałęza s.c.;lapacztomasz@example.com;32 956 27 98;Stargard Szczeciński;65
adc99f96-bfef-423e-8558-f0b41bc56d4e;Olga;Krzywoń;Gabinety Dzika-Mostek s.c.;emilmiasik@example.com;22 568 65 36;Koszalin;20
eba40f48-36a0-496b-922e-205bade9dc01;Paweł;Siara;Gabinety Matynia s.c.;idamadejczyk@example.net;+48 668 514 604;Kutno;37
8b16adad-493a-418e-a5f7-6478b6d465d2;Radosław;Damek;Skotarek-Tywoniuk s.c.;solarekmelania@example.net;+48 514 683 766;Czechowice-Dziedzice;25
e3f42f8c-5654-44c3-b464-2f5c8eef70c0;Sebastian;Dzieża;Dorawa s.c.;ideluga@example.org;736 025 011;Słupsk;61
c763c169-1a39-43b1-b88c-fbb6d59a8e21;Olgierd;Żołądkiewicz;Gabinety Dorna-Nowotnik i syn s.c.;jan36@example.net;792 199 508;Suwałki;56
3f52d195-0d47-4040-a191-94f6037cc543;Ignacy;Niebudek;Gerlach-Litwiniuk Sp. z o.o.;piotrkontny@example.com;+48 572 752 236;Krotoszyn;63
03bc50c5-2d1d-47b2-889e-86e5e69f0091;Mariusz;Ogrodowicz;FPUH Szmaj-Matla i syn s.c.;marianna17@example.com;+48 32 077 25 05;Jawor;37
7398f10c-faa5-440f-9b29-1964da3abd06;Aleksander;Szelest;Jędruch Sp.j.;hgryka@example.org;608 145 292;Sandomierz;62
f2183dd9-8611-445b-b177-7e9328321887;Konstanty;Plona;Grupa Kurach-Potęga s.c.;synakkazimierz@example.net;+48 691 076 600;Stargard Szczeciński;49
3706a543-5e31-464e-930c-8734e78f108e;Ryszard;Hałka;Żyto Sp. z o.o.;nwalentynowicz@example.org;+48 516 840 528;Zielona Góra;62
fe6e0f9f-6fe8-40b4-bf1e-5c43c7378ea1;Adrianna;Zbroszczyk;Fundacja Marchlewicz-Jargiło Sp.j.;cyprianopyrchal@example.com;730 673 693;Zawiercie;41
cf7c8a47-a591-4486-b8f3-858a9e6efb37;Paweł;Jaszczyszyn;Gabinety Drywa S.A.;adamkamieniak@example.org;+48 791 794 669;Augustów;69
29e16e12-8d19-4f11-856b-3cd361c5a9a9;Julianna;Herda;Fundacja Misiejuk s.c.;jacek69@example.com;738 984 325;Pruszcz Gdański;70
d586236e-a3e8-47e8-93c3-37e50577b914;Sebastian;Franaszek;Pęksa Sp.k.;marcelina93@example.org;794 912 170;Sieradz;57
b0d25fbc-60d1-44a9-a209-63f77dd1b703;Tymon;Wolff;Geisler s.c.;anna-maria95@example.org;730 147 702;Łomża;60
915243ed-f961-4158-bf3c-a260392bdf3d;Kazimierz;Tadeusiak;Wielądek Sp. z o.o.;julita04@example.org;731 609 184;Kwidzyn;63
c6ad95b6-98a0-4526-ae0c-51bdc978abdc;Marek;Gawliczek;Gabinety Dyś-Lizoń Sp.k.;maciejtatarczyk@example.org;22 567 15 35;Malbork;56
adc92365-a06a-4a38-b27f-a2cc4b3c6aa0;Roksana;Zimoląg;Duchnik Sp.k.;filipfulawka@example.net;+48 696 253 212;Tarnów;34
dd5565e4-df55-44df-b89c-f509a9c2941d;Kornel;Prawdzik;Spółdzielnia Zagozda-Sładek Sp. z o.o. Sp.k.;ryszardrazny@example.org;882 451 216;Nowy Dwór Mazowiecki;67
7f6d7570-8d84-40f1-9f15-0dd221e925aa;Anita;Pabiś;Grupa Byra-Woszczak S.A.;zstarega@example.net;+48 734 402 609;Zduńska Wola;51
f7effeca-9fb5-48c9-8f22-290ea51bc756;Nikodem;Ćwirko;Gryta Sp.k.;olafwawrzynowicz@example.com;601 848 278;Zawiercie;67
b4cff000-3871-4095-9c2d-eadc0c39644d;Sandra;Szmurło;Fundacja Komsta;adam04@example.com;+48 784 575 365;Bochnia;32
4ec51152-1fa1-4f7d-bb86-35bd070fe44c;Natan;Surdel;Kapera-Spólnik Sp. z o.o. Sp.k.;elzbieta45@example.com;+48 793 962 408;Swarzędz;50
5a4b37b3-dded-44c1-9176-a29d8796cf9f;Fabian;Swatek;Mytych-Maciejko i syn s.c.;ksawery35@example.org;+48 32 031 52 39;Tychy;63
e5ceaec9-7f08-4a12-a32f-1e0acd806d86;Wojciech;Walentynowicz;Stowarzyszenie Dawidczyk Sp. z o.o. Sp.k.;natanekhubert@example.net;502 034 799;Śrem;35
29a5499d-17e9-4215-9957-55400d0cd264;Urszula;Drabczyk;Rećko s.c.;adrianmainka@example.com;+48 515 977 454;Kościerzyna;26
5d42e8f8-5734-4296-a581-2fb31097eff3;Blanka;Wandas;Grupa Seidel-Ludwik Sp. z o.o. Sp.k.;drygasliwia@example.org;668 546 098;Września;28
68ad2318-010c-46d7-a49c-72a8f1944f8d;Eryk;Kurant;Dargacz s.c.;cezary03@example.com;882 050 038;Tychy;57
976ad1ac-b61c-4d7f-b1c7-d86d5e78b417;Marika;Szymków;Spółdzielnia Mularz Sp. z o.o.;roksana17@example.com;+48 694 523 492;Kościerzyna;54
8ca60b70-2a56-46f5-8b1d-3c88a4ec980f;Jeremi;Patoka;Gabinety Jędraszczyk;maciej45@example.net;22 115 97 44;Giżycko;69
dd6cc5c2-2c83-407f-a253-1ee1e36f1f2c;Nicole;Świadek;Stowarzyszenie Porzucek-Szmelter S.A.;melaniastempin@example.org;+48 514 762 146;Chorzów;47
e7819036-a970-40a5-8927-c846471dd5ff;Oliwier;Bugla;Smagacz i syn s.c.;hubert80@example.net;720 192 519;Czechowice-Dziedzice;52
372089fb-cc56-4c15-a638-719087c20624;Aniela;Michel;Friedrich Sp.k.;andrzej29@example.com;+48 796 695 836;Tarnowskie Góry;56
ee81c8df-eea2-4c9d-826f-8c2f398281b1;Emil;Tadla;Stowarzyszenie Strama;aniela01@example.net;669 661 565;Biała Podlaska;20
8fcc3019-3c67-4d0b-ae9c-bc2ccdc32b6c;Mikołaj;Cymer;FPUH Galos;wszyndler@example.com;+48 575 478 975;Częstochowa;49
3d41ccc8-d803-4383-99e2-d19b0250c0f5;Krystyna;Komuda;Grupa Dzienniak;dbela@example.org;22 795 86 53;Iława;67
ba7e36eb-dc70-4193-a605-60349f4908f9;Andrzej;Bakun;Spółdzielnia Luks i syn s.c.;xhutnik@example.com;+48 884 278 921;Ostrowiec Świętokrzyski;28
eb04566d-1f63-447e-8f46-3dd25ef8d3f4;Dawid;Przekwas;PPUH Gilewicz Sp.j.;fslon@example.org;694 255 453;Radomsko;53
5327da8b-ef1b-498a-88f9-cf8b5691592c;Natan;Palak;Stein i syn s.c.;fwasil@example.org;780 639 145;Tarnowskie Góry;18
3bee064b-2841-4540-b325-d92d96cf90ef;Kamil;Urynowicz;Cogiel i syn s.c.;natan93@example.com;+48 721 473 480;Ostrołęka;25
e7138c04-fede-42d0-bd47-1a2660759380;Hubert;Aleksiejuk;Schwarz-Jasica Sp. z o.o.;stefanlyjak@example.org;536 816 990;Kościerzyna;30
318d81c0-eff4-49d6-ad77-f664f9deeff8;Rozalia;Byzdra;Brachman s.c.;gustaw46@example.net;+48 889 820 761;Rzeszów;35
d4c4bd2b-a7d2-4f0c-9ca2-3c6572663684;Arkadiusz;Syroka;Miechowicz-Szczerbiak Sp.j.;emil17@example.com;798 550 787;Świebodzice;48
8c225eb9-0ab7-4b5d-9edd-9fb94652c9a7;Kamila;Jędral;Stowarzyszenie Dąbal-Buksa Sp. z o.o.;agnieszka17@example.net;536 282 837;Rzeszów;45
b91b404f-6e6b-4020-b63b-a807a6002ecf;Antoni;Grzesiek;Ziętal i syn s.c.;anastazjasamiec@example.org;+48 698 514 126;Malbork;55
4d13ed6d-af39-4700-a98c-92d34fd429b2;Dominik;Chołody;Spółdzielnia Druszcz-Mazik S.A.;anastazja15@example.org;606 614 706;Tychy;48
5abe0cdd-7167-4597-9209-953d3f186afa;Przemysław;Kuśmider;Fundacja Sobolak Sp. z o.o.;soniamajak@example.com;661 558 977;Dębica;52
912c36b0-6bb7-4e98-998d-8d77ca933691;Olaf;Towarek;PPUH Rduch;szulimsylwia@example.com;+48 799 781 958;Myszków;35
f4264aef-1039-4b2b-809a-6dcddd4d08ee;Leonard;Głowiak;Wierzchoń S.A.;sendoremil@example.com;+48 32 582 60 01;Września;21
1a230bc5-7594-43c1-bf69-1292f3819d64;Bruno;Warzybok;Grupa Broniarek-Fyda s.c.;bwojtaszczyk@example.com;+48 798 348 459;Jaworzno;27
2b2ebc1b-c2d5-4d7a-a22c-0ac41061be9c;Stefan;Macha;Jakoniuk Sp. z o.o. Sp.k.;rozalia16@example.net;+48 886 033 656;Mysłowice;21
25e31210-daef-4112-8578-1b5908ed1cd9;Oliwier;Delekta;PPUH Skoneczna Sp.j.;adatokaj@example.com;515 655 080;Bolesławiec;27
40a0865b-c74f-49b7-8def-c0957f4db7c8;Urszula;Friedrich;Dzieża S.A.;istawinoga@example.com;661 478 937;Legionowo;49
6aff1157-9ba0-4548-87ab-54a90f15274a;Witold;Dziopa;PPUH Porzucek;tomasznoras@example.com;+48 665 263 065;Mielec;66
54f7b188-7a8b-4eb3-b8fd-a304e7c14543;Natasza;Drewicz;Spółdzielnia Kilar S.A.;oliwier77@example.com;22 114 81 68;Bytom;65
e0c7016e-a055-4f88-8114-3f47889cc551;Agnieszka;Pędzik;Radziewicz-Zwara Sp.k.;ubakun@example.org;883 147 731;Kluczbork;28
751d1a7c-075f-4dc3-8e77-1599f67323bb;Leon;Betka;Woszczyna-Gosik S.A.;agnieszka58@example.org;+48 663 898 154;Żyrardów;62
5091b4f5-e3d7-465b-be32-cd56cfe37390;Tymoteusz;Morgała;Plona-Leśny i syn s.c.;mbanek@example.net;+48 720 349 610;Olkusz;50
cae05359-5114-469e-865b-62ff123e303f;Marek;Łuc;Sadownik Sp. z o.o.;bartek21@example.net;+48 667 560 104;Września;34
04911c4d-12a6-4707-82ad-80a6b5e4440e;Radosław;Kuk;Gabinety Goś;janszklarek@example.net;+48 738 376 725;Świdnik;45
4da4a695-2da4-4976-b53f-c2f6c57ec3ef;Kamila;Kolman;Grupa Baranowicz;linekfranciszek@example.com;+48 796 173 919;Iława;46
ac63f602-9653-4e97-a802-2d920e3cf2f1;Ada;Parzonka;Mizak i syn s.c.;urszula18@example.com;+48 882 094 907;Toruń;60
9195ca3c-54b7-40de-b6c3-4d3c6dca8133;Ida;Waraksa;FPUH Krystkowiak-Laszczyk s.c.;witold48@example.com;722 346 378;Swarzędz;45
a84ec679-d3bc-4e6e-af9b-39cbd349fb3e;Jakub;Niedośpiał;Dzienisz-Madera Sp.j.;dudczakdominik@example.org;536 448 401;Koszalin;42
5db1b8de-b750-4d75-a618-89efbce6092f;Marika;Bochnia;Gabinety Kołodziejak;sochajrobert@example.com;508 838 813;Nowa Ruda;65
40109334-3b5b-401b-b419-f728044ab7c6;Mateusz;Gendek;Gabinety Juszczuk-Pudełek Sp.j.;zieglerjustyna@example.net;572 225 154;Rumia;61
0c5c9929-a792-4550-8764-a9347329c26b;Mateusz;Nowrot;Jaremko-Łęgowik S.A.;dpieczarka@example.com;726 315 305;Śrem;56
